"t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
172,179,2.10119953020655,1.38985784623752e-06,2.1011968061361,2.10119724409435,2.10119859276151,2.10119953020624,2.10120046765126,2.10120181631979,2.10120225427874
173,180,2.10118811754174,1.28590072259222e-06,2.10118559722338,2.10118600242372,2.10118725021474,2.10118811754147,2.10118898486845,2.10119023266065,2.10119063786158
174,181,2.1011684291225,1.189719008127e-06,2.10116609731673,2.10116647220925,2.1011676266691,2.10116842912227,2.10116923157565,2.10117038603651,2.10117076092954
175,182,2.10115841193758,1.10073155588985e-06,2.10115625454392,2.10115660139562,2.10115766950532,2.10115841193739,2.10115915436963,2.1011602224802,2.10116056933233
176,183,2.10116295761915,1.01840116897073e-06,2.10116096159,2.10116128249857,2.10116227071791,2.10116295761898,2.10116364452021,2.10116463274028,2.10116495364923
177,184,2.10117446094835,9.42229963853928e-07,2.10117261421196,2.10117291111822,2.10117382542382,2.10117446094821,2.10117509647273,2.10117601077897,2.10117630768555
178,185,2.10117648033906,8.71754896731529e-07,2.1011747717312,2.10117504643006,2.10117589234925,2.10117648033894,2.10117706832873,2.10117791424847,2.1011781889476
179,186,2.1011725562245,8.06550647632685e-07,2.10117097541457,2.10117122956691,2.10117201221429,2.10117255622439,2.10117310023458,2.10117388288243,2.10117413703501
180,187,2.1011692780647,7.46223571694272e-07,2.10116781549363,2.1011680506363,2.1011687747445,2.10116927806461,2.1011697813848,2.1011705054934,2.10117074063628
181,188,2.10116921101359,6.90408949048158e-07,2.10116785783713,2.10116807539205,2.10116874533979,2.10116921101351,2.10116967668731,2.10117034663538,2.10117056419048
182,189,2.101171121568,6.38769152327228e-07,2.10116986960365,2.10117007088635,2.10117069072472,2.10117112156793,2.10117155241121,2.10117217224986,2.10117237353271
183,190,2.10117260045736,5.90991770569727e-07,2.10117144213493,2.1011716283625,2.10117220183944,2.1011726004573,2.10117299907522,2.10117357255241,2.1011737587801
184,191,2.10117287999878,5.46787890302781e-07,2.10117180831434,2.10117198061281,2.10117251119593,2.10117287999873,2.10117324880158,2.1011737793849,2.10117395168349
185,192,2.10117192961352,5.05890180243003e-07,2.10117093808711,2.10117109749829,2.10117158839576,2.10117192961348,2.10117227083124,2.10117276172889,2.10117292114017
186,193,2.10117110174013,4.68051455808232e-07,2.10117018437623,2.10117033186405,2.1011707860442,2.10117110174009,2.10117141743602,2.10117187161632,2.10117201910422
187,194,2.10117115760785,4.33042984905721e-07,2.10117030885928,2.10117044531558,2.10117086552478,2.10117115760782,2.10117144969089,2.10117186990023,2.10117200635659
188,195,2.10117160154375,4.00653043026865e-07,2.10117081627828,2.10117094252818,2.10117133130736,2.10117160154372,2.1011718717801,2.1011722605594,2.10117238680935
189,196,2.10117162775263,3.70685719402819e-07,2.10117090122203,2.10117101802892,2.1011713777289,2.10117162775261,2.10117187777634,2.10117223747642,2.10117235428335
190,197,2.1011710496946,3.42959801776427e-07,2.1011703775058,2.10117048557596,2.10117081837172,2.10117104969459,2.10117128101746,2.10117161381331,2.10117172188352
191,198,2.10117097844205,3.17307723000466e-07,2.10117035653038,2.10117045651732,2.10117076442123,2.10117097844203,2.10117119246285,2.10117150036683,2.1011716003538
192,199,2.10117100395792,2.93574325777631e-07,2.10117042856285,2.10117052107115,2.10117080594504,2.10117100395791,2.10117120197079,2.10117148684474,2.10117157935307
193,200,2.10117091341177,2.71616086053343e-07,2.10117038105406,2.10117046664309,2.1011707302095,2.10117091341176,2.10117109661403,2.10117136018049,2.10117144576955
194,201,2.101171229645,2.51300264637167e-07,2.10117073710556,2.10117081629286,2.10117106014554,2.10117122964499,2.10117139914444,2.10117164299716,2.10117172218449
195,202,2.10117112892758,2.32503965564998e-07,2.1011706732282,2.1011707464926,2.10117097210603,2.10117112892757,2.10117128574911,2.10117151136258,2.101171584627
196,203,2.10117102221247,2.15113558004013e-07,2.10117060059767,2.10117066838217,2.10117087712058,2.10117102221246,2.10117116730436,2.1011713760428,2.10117144382732
197,204,2.10117097373889,1.99023888587448e-07,2.10117058365925,2.10117064637373,2.10117083949931,2.10117097373888,2.10117110797845,2.10117130110406,2.10117136381856
198,205,2.10117108543494,1.84137671221702e-07,2.10117072453175,2.10117078255543,2.10117096123596,2.10117108543493,2.10117120963391,2.10117138831446,2.10117144633816
199,206,2.10117110798862,1.70364881652929e-07,2.1011707740796,2.10117082776333,2.10117099307925,2.10117110798861,2.10117122289798,2.10117138821392,2.10117144189766
200,207,2.1011709553917,1.5762223749925e-07,2.10117064645781,2.1011706961262,2.10117084907712,2.1011709553917,2.10117106170629,2.10117121465722,2.10117126432562
201,208,2.10117103133619,1.45832702904371e-07,2.10117074550936,2.10117079146275,2.10117093297353,2.10117103133619,2.10117112969885,2.10117127120965,2.10117131716305
202,209,2.10117096682576,1.3492497542289e-07,2.10117070237768,2.10117074489393,2.10117087582025,2.10117096682576,2.10117105783127,2.1011711887576,2.10117123127386
203,210,2.1011711314476,1.24833111020487e-07,2.10117088677921,2.10117092611541,2.10117104724895,2.1011711314476,2.10117121564626,2.1011713367798,2.10117137611601
204,211,2.10117113521217,1.15496074353157e-07,2.10117090884403,2.10117094523804,2.10117105731125,2.10117113521217,2.10117121311309,2.10117132518631,2.10117136158032
205,212,2.10117113363766,1.06857411882864e-07,2.10117092420098,2.10117095787286,2.10117106156343,2.10117113363765,2.10117120571188,2.10117130940246,2.10117134307434
206,213,2.10117111040827,9.88648874621033e-08,2.10117091663665,2.10117094779,2.10117104372491,2.10117111040826,2.10117117709162,2.10117127302654,2.10117130417989
207,214,2.10117104015724,9.14701720056035e-08,2.101170860879,2.1011708897022,2.10117097846154,2.10117104015724,2.10117110185293,2.10117119061228,2.10117121943549
208,215,2.10117107085607,8.46285550153912e-08,2.10117090498716,2.10117093165449,2.10117101377498,2.10117107085607,2.10117112793717,2.10117121005766,2.101171236725
209,216,2.10117102324851,7.82986632835335e-08,2.10117086978595,2.10117089445867,2.10117097043686,2.1011710232485,2.10117107606015,2.10117115203835,2.10117117671107
210,217,2.10117094945558,7.24422229209918e-08,2.10117080747143,2.10117083029872,2.10117090059404,2.10117094945557,2.10117099831711,2.10117106861243,2.10117109143973
211,218,2.10117090262643,6.70238224786359e-08,2.10117077126216,2.10117079238206,2.10117085741955,2.10117090262643,2.10117094783331,2.10117101287081,2.10117103399071
212,219,2.10117090382455,6.20106984490391e-08,2.10117078228581,2.10117080182602,2.10117086199896,2.10117090382455,2.10117094565013,2.10117100582307,2.10117102536328
213,220,2.10117093741642,5.73725373530275e-08,2.10117082496832,2.101170843047,2.10117089871924,2.10117093741634,2.10117097611361,2.10117103178585,2.10117104986453
214,221,2.10117091857353,5.30812922204305e-08,2.10117081453611,2.10117083126258,2.10117088277074,2.10117091857353,2.10117095437632,2.10117100588449,2.10117102261095
215,222,2.10117097654526,4.91110166516721e-08,2.10117088028943,2.10117089576481,2.10117094342037,2.10117097654522,2.10117100967013,2.10117105732569,2.10117107280108
216,223,2.10117098211367,4.54377017468842e-08,2.10117089305742,2.10117090737531,2.10117095146641,2.10117098211367,2.10117101276091,2.10117105685204,2.10117107116993
217,224,2.10117096784367,4.20391363941107e-08,2.10117088544848,2.10117089869544,2.1011709394887,2.10117096784367,2.10117099619864,2.1011710369919,2.10117105023886
218,225,2.1011710089494,3.88947711299914e-08,2.10117093271705,2.10117094497319,2.10117098271527,2.1011710089494,2.10117103518352,2.10117107292556,2.10117108518175
219,226,2.10117102380805,3.5985591998751e-08,2.10117095327758,2.10117096461702,2.10117099953613,2.10117102380805,2.10117104807996,2.10117108299908,2.10117109433851
220,227,2.10117101410001,3.32940080505274e-08,2.10117094884495,2.10117095933624,2.10117099164354,2.10117101410001,2.10117103655646,2.10117106886378,2.10117107935506
221,228,2.10117100075952,3.08037441967331e-08,2.10117094038529,2.10117095009187,2.10117097998269,2.10117100075952,2.10117102153633,2.10117105142717,2.10117106113373
222,229,2.10117101704443,2.84997427037053e-08,2.10117096118596,2.10117097016652,2.10117099782163,2.10117101704442,2.10117103626721,2.10117106392233,2.10117107290289
223,230,2.10117099200874,2.6368071388017e-08,2.10117094032827,2.10117094863712,2.10117097422374,2.10117099200873,2.10117100979373,2.10117103538036,2.10117104368921
224,231,2.10117099895425,2.43958410949286e-08,2.10117095113928,2.10117095882666,2.1011709824995,2.10117099895425,2.10117101540899,2.10117103908183,2.10117104676922
225,232,2.10117100948187,2.25711260665398e-08,2.10117096524328,2.10117097235567,2.10117099425788,2.10117100948187,2.10117102470586,2.10117104660807,2.10117105372046
226,233,2.10117100301681,2.08828926188065e-08,2.10117096208709,2.1011709686675,2.10117098893151,2.10117100301681,2.1011710171021,2.10117103736611,2.10117104394652
227,234,2.1011710069704,1.93209325907259e-08,2.10117096910207,2.10117097519029,2.10117099393863,2.1011710069704,2.10117102000217,2.1011710387505,2.10117104483873
228,235,2.10117102644713,1.78758012265662e-08,2.1011709914112,2.10117099704405,2.10117101439009,2.10117102644713,2.10117103850418,2.10117105585021,2.10117106148306
229,236,2.1011710178098,1.65387600068589e-08,2.10117098539443,2.10117099060596,2.10117100665458,2.1011710178098,2.10117102896502,2.10117104501364,2.10117105022517
230,237,2.1011710215226,1.53017243724376e-08,2.10117099153177,2.1011709963535,2.10117101120174,2.1011710215226,2.10117103184345,2.10117104669169,2.10117105151343
231,238,2.10117102444042,1.41572142393079e-08,2.10117099669279,2.10117100115387,2.10117101489152,2.10117102444042,2.10117103398931,2.10117104772696,2.10117105218805
232,239,2.10117101856316,1.30983090327788e-08,2.10117099289094,2.10117099701835,2.10117100972848,2.10117101856316,2.10117102739783,2.10117104010796,2.10117104423537
233,240,2.10117102174794,1.21186058915468e-08,2.10117099799591,2.10117100181461,2.10117101357407,2.10117102174794,2.10117102992182,2.10117104168128,2.10117104549997
234,241,2.10117102035891,1.12121807655767e-08,2.10117099838344,2.10117100191651,2.10117101279641,2.10117102035891,2.10117102792141,2.1011710388013,2.10117104233438
235,242,2.10117101840858,1.03735527532237e-08,2.10117099807679,2.1011710013456,2.10117101141172,2.10117101840858,2.10117102540543,2.10117103547155,2.10117103874037
236,243,2.10117101097096,9.59765087984064e-09,2.10117099215991,2.10117099518423,2.10117100449744,2.10117101097096,2.10117101744448,2.10117102675769,2.10117102978201
237,244,2.1011710164383,8.87978351257569e-09,2.10117099903424,2.10117100183236,2.10117101044898,2.1011710164383,2.10117102242762,2.10117103104424,2.10117103384236
238,245,2.10117101212554,8.21560984434104e-09,2.10117099602324,2.10117099861206,2.10117100658419,2.10117101212554,2.10117101766688,2.10117102563901,2.10117102822784
239,246,2.10117100834694,7.60111381494572e-09,2.10117099344903,2.10117099584422,2.10117100322006,2.10117100834694,2.10117101347381,2.10117102084966,2.10117102324484
240,247,2.10117100894423,7.0325797341511e-09,2.10117099516063,2.10117099737667,2.10117100420083,2.10117100894423,2.10117101368763,2.1011710205118,2.10117102272783
241,248,2.10117100532202,6.50656981007527e-09,2.10117099256938,2.10117099461966,2.1011710009334,2.10117100532202,2.10117100971063,2.10117101602437,2.10117101807466
242,249,2.10117100705824,6.01990341411646e-09,2.10117099525945,2.10117099715638,2.10117100299788,2.10117100705824,2.10117101111861,2.1011710169601,2.10117101885704
243,250,2.10117100637289,5.56963778989727e-09,2.1011709954566,2.10117099721165,2.10117100261623,2.10117100637289,2.10117101012956,2.10117101553413,2.10117101728918
244,251,2.10117100377518,5.15305030069452e-09,2.10117099367539,2.10117099529917,2.10117100029951,2.10117100377518,2.10117100725086,2.1011710122512,2.10117101387498
245,252,2.10117100262329,4.76762195560609e-09,2.10117099327893,2.10117099478125,2.10117099940758,2.10117100262329,2.10117100583901,2.10117101046533,2.10117101196766
246,253,2.10117100555857,4.41102217292072e-09,2.10117099691313,2.10117099830308,2.10117100258338,2.10117100555857,2.10117100853376,2.10117101281406,2.10117101420401
247,254,2.10117100783605,4.08109468164818e-09,2.10117099983725,2.10117100112325,2.1011710050834,2.10117100783605,2.10117101058871,2.10117101454885,2.10117101583485
248,255,2.10117100515259,3.77584449312221e-09,2.10117099775207,2.10117099894188,2.10117100260582,2.10117100515259,2.10117100769936,2.1011710113633,2.10117101255311
249,256,2.10117100884504,3.49342585013042e-09,2.10117100199805,2.10117100309887,2.10117100648876,2.10117100884504,2.10117101120132,2.10117101459122,2.10117101569203
250,257,2.10117100934987,3.23213103250119e-09,2.10117100301501,2.10117100403349,2.10117100716983,2.10117100934987,2.10117101152991,2.10117101466625,2.10117101568473
251,258,2.10117100683641,2.99038005991841e-09,2.10117100097537,2.10117100191767,2.10117100481943,2.10117100683641,2.10117100885339,2.10117101175514,2.10117101269744
252,259,2.10117100809772,2.76671113290612e-09,2.10117100267507,2.10117100354689,2.1011710062316,2.10117100809772,2.10117100996384,2.10117101264856,2.10117101352037
253,260,2.10117100668166,2.55977177971253e-09,2.1011710016646,2.10117100247121,2.10117100495512,2.10117100668166,2.1011710084082,2.10117101089211,2.10117101169872
254,261,2.10117100610964,2.36831069488378e-09,2.10117100146784,2.10117100221412,2.10117100451224,2.10117100610964,2.10117100770704,2.10117101000517,2.10117101075145
255,262,2.10117100841758,2.19117016446991e-09,2.10117100412296,2.10117100481342,2.10117100693965,2.10117100841758,2.1011710098955,2.10117101202173,2.10117101271219
256,263,2.10117100852202,2.02727906332095e-09,2.10117100454863,2.10117100518745,2.10117100715464,2.10117100852202,2.1011710098894,2.1011710118566,2.10117101249542
257,264,2.10117100690815,1.87564638543447e-09,2.10117100323196,2.10117100382299,2.10117100564305,2.10117100690815,2.10117100817326,2.10117100999332,2.10117101058435
258,265,2.10117100623416,1.73535524910619e-09,2.10117100283293,2.10117100337975,2.10117100506368,2.10117100623416,2.10117100740464,2.10117100908856,2.10117100963539
259,266,2.10117100723274,1.60555735087748e-09,2.10117100408591,2.10117100459183,2.10117100614981,2.10117100723274,2.10117100831567,2.10117100987365,2.10117101037958
260,267,2.10117100610642,1.48546783547202e-09,2.10117100319496,2.10117100366304,2.10117100510449,2.10117100610642,2.10117100710835,2.1011710085498,2.10117100901789
261,268,2.10117100702862,1.37436055471231e-09,2.10117100433492,2.10117100476799,2.10117100610162,2.10117100702862,2.10117100795561,2.10117100928924,2.10117100972231
262,269,2.10117100671165,1.2715636708629e-09,2.10117100421943,2.10117100462011,2.10117100585399,2.10117100671165,2.10117100756931,2.10117100880319,2.10117100920387
263,270,2.10117100564874,1.17645559837446e-09,2.10117100334293,2.10117100371364,2.10117100485523,2.10117100564874,2.10117100644225,2.10117100758384,2.10117100795455
264,271,2.10117100579966,1.08846124426524e-09,2.10117100366632,2.1011710040093,2.10117100506551,2.10117100579966,2.10117100653382,2.10117100759002,2.10117100793301
265,272,2.10117100690429,1.00704852964908e-09,2.10117100493052,2.10117100524785,2.10117100622505,2.10117100690429,2.10117100758354,2.10117100856074,2.10117100887807
266,273,2.1011710062241,9.31725172561046e-10,2.10117100439795,2.10117100469155,2.10117100559566,2.1011710062241,2.10117100685254,2.10117100775665,2.10117100805025
267,274,2.1011710059875,8.62035713001863e-10,2.10117100429794,2.10117100456957,2.10117100540606,2.1011710059875,2.10117100656893,2.10117100740542,2.10117100767705
268,275,2.10117100598121,7.97558757040984e-10,2.10117100441803,2.10117100466935,2.10117100544327,2.10117100598121,2.10117100651916,2.10117100729308,2.1011710075444
269,276,2.10117100553461,7.37904429329095e-10,2.10117100408835,2.10117100432087,2.1011710050369,2.10117100553461,2.10117100603232,2.10117100674836,2.10117100698088
270,277,2.10117100544792,6.82712015969999e-10,2.10117100410983,2.10117100432495,2.10117100498743,2.10117100544792,2.1011710059084,2.10117100657088,2.10117100678601
271,278,2.10117100559022,6.31647782905188e-10,2.10117100435222,2.10117100455126,2.10117100516418,2.10117100559022,2.10117100601626,2.10117100662919,2.10117100682823
272,279,2.1011710050851,5.84402957996177e-10,2.10117100393969,2.10117100412384,2.10117100469092,2.1011710050851,2.10117100547927,2.10117100604635,2.1011710062305
273,280,2.1011710048145,5.40691864328241e-10,2.10117100375477,2.10117100392514,2.10117100444981,2.1011710048145,2.10117100517919,2.10117100570386,2.10117100587424
274,281,2.10117100529001,5.00250192448587e-10,2.10117100430953,2.10117100446717,2.10117100495259,2.10117100529001,2.10117100562742,2.10117100611284,2.10117100627048
275,282,2.10117100508518,4.6283340200747e-10,2.10117100417804,2.10117100432389,2.101171004773,2.10117100508518,2.10117100539736,2.10117100584647,2.10117100599232
276,283,2.10117100536994,4.28215243638811e-10,2.10117100453066,2.10117100466559,2.10117100508112,2.10117100536995,2.10117100565877,2.1011710060743,2.10117100620923
277,284,2.10117100523116,3.96186390330551e-10,2.10117100445465,2.10117100457949,2.10117100496394,2.10117100523116,2.10117100549838,2.10117100588283,2.10117100600767
278,285,2.10117100523729,3.66553172078083e-10,2.10117100451886,2.10117100463436,2.10117100499005,2.10117100523729,2.10117100548452,2.10117100584021,2.10117100595572
279,286,2.10117100523054,3.39136404578122e-10,2.10117100456585,2.10117100467271,2.1011710050018,2.10117100523054,2.10117100545928,2.10117100578837,2.10117100589524
280,287,2.10117100534432,3.13770305850196e-10,2.10117100472934,2.10117100482821,2.10117100513268,2.10117100534432,2.10117100555595,2.10117100586042,2.1011710059593
281,288,2.10117100537569,2.90301493742232e-10,2.10117100480671,2.10117100489819,2.10117100517989,2.10117100537569,2.1011710055715,2.1011710058532,2.10117100594467
282,289,2.10117100519356,2.68588058504627e-10,2.10117100466714,2.10117100475177,2.1011710050124,2.10117100519356,2.10117100537472,2.10117100563535,2.10117100571998
283,290,2.10117100512679,2.48498704720329e-10,2.10117100463974,2.10117100471804,2.10117100495918,2.10117100512679,2.1011710052944,2.10117100553553,2.10117100561384
284,291,2.1011710049724,2.29911957330658e-10,2.10117100452178,2.10117100459423,2.10117100481733,2.1011710049724,2.10117100512747,2.10117100535057,2.10117100542302
285,292,2.10117100506439,2.12715427174616e-10,2.10117100464748,2.10117100471451,2.10117100492092,2.10117100506439,2.10117100520787,2.10117100541428,2.10117100548131
286,293,2.10117100502275,1.9680513133016e-10,2.10117100463702,2.10117100469904,2.10117100489001,2.10117100502275,2.1011710051555,2.10117100534647,2.10117100540848
287,294,2.1011710050008,1.82084864425159e-10,2.10117100464392,2.10117100470129,2.10117100487798,2.1011710050008,2.10117100512361,2.1011710053003,2.10117100535768
288,295,2.10117100506155,1.6846561687369e-10,2.10117100473136,2.10117100478444,2.10117100494792,2.10117100506155,2.10117100517517,2.10117100533865,2.10117100539173
289,296,2.1011710050685,1.558650366566e-10,2.10117100476301,2.10117100481213,2.10117100496337,2.1011710050685,2.10117100517363,2.10117100532488,2.10117100537399
290,297,2.10117100520585,1.44206931381686e-10,2.10117100492321,2.10117100496865,2.10117100510858,2.10117100520585,2.10117100530311,2.10117100544305,2.10117100548849
291,298,2.10117100530236,1.33420807541839e-10,2.10117100504086,2.1011710050829,2.10117100521237,2.10117100530236,2.10117100539235,2.10117100552182,2.10117100556386
292,299,2.10117100542018,1.2344144428141e-10,2.10117100517824,2.10117100521714,2.10117100533692,2.10117100542018,2.10117100550344,2.10117100562322,2.10117100566212
293,300,2.10117100548218,1.14208499009603e-10,2.10117100525833,2.10117100529432,2.10117100540515,2.10117100548218,2.10117100555921,2.10117100567004,2.10117100570602
294,301,2.10117100551918,1.05666142532657e-10,2.10117100531208,2.10117100534538,2.10117100544791,2.10117100551918,2.10117100559045,2.10117100569299,2.10117100572629
